id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,brand_name,brand_name_en,model_name,Market_price,Lenskart_price,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl,qty,frameColorImage,subCollection,subCollectionId,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,brand_logo,suited_for,inclusiveText,clUsage,offer_image
212058,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/grey-transparent-full-rim-round-hooper-superhero-lk-s16251-c2-sunglasses_img_4393_06_12_2023.jpg,/h/i/grey-transparent-full-rim-round-hooper-superhero-lk-s16251-c2-sunglasses_img_4393_06_12_2023.jpg,[],https://www.lenskart.com/lenskart-lk-s-16251-c2-sunglasses.html,Grey,,8-12 yrs,136 mm,Hooper,Hooper,LK S16251,2000,2000,False,Batman,[],0,True,sunglasses,[],0,1674,0.0,,"[{'name': '8-12 yrs', 'id': 25000, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'Hooper', 'id': 24179, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212058/android/sku_212058.glb,https://lookr-static.lenskart.com/frameassets/212058/ios/sku_212058.scn,,https://lookr-static.lenskart.com/frameassets/212058/orignal/sku_212058.glb,180,https://ds-static.lenskart.com/product_color_bubble_images/212058_bubble.png,Batman,27481,[],True,False,,[],,8-12 yrs,,,
212594,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-gradient-full-rim-aviator-vincent-chase-style-staple-vc-s16398-c1-polarized-sunglasses_img_6970_05_12_2023.jpg,/v/i/black-grey-gradient-full-rim-aviator-vincent-chase-style-staple-vc-s16398-c1-polarized-sunglasses_img_6970_05_12_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16398-c1-sunglasses.html,Black,,Medium,138 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16398,2000,2000,False,STYLE STAPLE,[],0,False,sunglasses,[],0,1197,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,1014,https://ds-static.lenskart.com/product_color_bubble_images/212594_bubble.png,STYLE STAPLE,27501,[],False,False,Black Aviator Full Rim Sunglasses,[],,,,,
212592,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/green-gradient-full-rim-rectangle-square-vincent-chase-style-staple-vc-s16396-c1-polarized-sunglasses_img_6962_05_12_2023.jpg,/v/i/green-gradient-full-rim-rectangle-square-vincent-chase-style-staple-vc-s16396-c1-polarized-sunglasses_img_6962_05_12_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16396-c1-sunglasses.html,Green,,Narrow,135 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16396,2000,2000,False,STYLE STAPLE,[],0,False,sunglasses,[],0,513,0.0,,"[{'name': 'Narrow', 'id': 24070, 'property': 'frame_size_id'}, {'name': 'Rectangle/ Square', 'id': 23902, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,1187,https://ds-static.lenskart.com/product_color_bubble_images/212592_bubble.png,STYLE STAPLE,27501,[],False,False,Green Rectangle/ Square Full Rim Sunglasses,[],,,,,
212054,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/grey-black-full-rim-rectangle-hooper-superhero-lk-s16249-c2-sunglasses_img_4419_06_12_2023.jpg,/h/i/grey-black-full-rim-rectangle-hooper-superhero-lk-s16249-c2-sunglasses_img_4419_06_12_2023.jpg,[],https://www.lenskart.com/lenskart-lk-s-16249-c2-sunglasses.html,Black,,8-12 yrs,128 mm,Hooper,Hooper,LK S16249,2000,2000,False,Batman,[],0,True,sunglasses,[],0,1472,0.0,,"[{'name': '8-12 yrs', 'id': 25000, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Hooper', 'id': 24179, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212054/android/sku_212054.glb,https://lookr-static.lenskart.com/frameassets/212054/ios/sku_212054.scn,,https://lookr-static.lenskart.com/frameassets/212054/orignal/sku_212054.glb,106,https://ds-static.lenskart.com/product_color_bubble_images/212054_bubble.png,Batman,27481,[],True,False,,[],,8-12 yrs,,,
212369,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-s16362-c2-sunglasses_img_4836_17_11_2023.jpg,/j/i/john-jacobs-jj-s16362-c2-sunglasses_img_4836_17_11_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-s16362-c2-sunglasses.html,Brown,,Extra Wide,145 mm,John Jacobs,John Jacobs,JJ S16362,7000,7000,False,JJ X Masaba,[],0,True,sunglasses,[],0,126,0.0,,"[{'name': 'Extra Wide', 'id': 24071, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212369/android/sku_212369.glb,https://lookr-static.lenskart.com/frameassets/212369/ios/sku_212369.scn,,https://lookr-static.lenskart.com/frameassets/212369/orignal/sku_212369.glb,80,https://ds-static.lenskart.com/product_color_bubble_images/212369_bubble.png,JJ X Masaba,27371,[],True,False,Brown Aviator Full Rim Sunglasses,[],,,,,
212367,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-s16361-c1-sunglasses_img_4846_17_11_2023.jpg,/j/i/john-jacobs-jj-s16361-c1-sunglasses_img_4846_17_11_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-s16361-c1-sunglasses.html,Tortoise,,Extra Wide,144 mm,John Jacobs,John Jacobs,JJ S16361,7000,7000,False,JJ X Masaba,[],0,True,sunglasses,[],0,63,0.0,,"[{'name': 'Extra Wide', 'id': 24071, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212367/android/sku_212367.glb,https://lookr-static.lenskart.com/frameassets/212367/ios/sku_212367.scn,,https://lookr-static.lenskart.com/frameassets/212367/orignal/sku_212367.glb,89,https://ds-static.lenskart.com/product_color_bubble_images/212367_bubble.png,JJ X Masaba,27371,[],True,False,Tortoise Wayfarer Full Rim Sunglasses,[],,,,,
212061,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/lenskart-lk-s16253-c1-sunglasses_img_4512_30_11_2023.jpg,/h/i/lenskart-lk-s16253-c1-sunglasses_img_4512_30_11_2023.jpg,[],https://www.lenskart.com/lenskart-lk-s-16253-c1-sunglasses.html,Grey,,8-12 yrs,130 mm,Hooper,Hooper,LK S16253,2000,2000,False,Batman,[],0,True,sunglasses,[],0,940,0.0,,"[{'name': '8-12 yrs', 'id': 25000, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Hooper', 'id': 24179, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212061/android/sku_212061.glb,https://lookr-static.lenskart.com/frameassets/212061/ios/sku_212061.scn,,https://lookr-static.lenskart.com/frameassets/212061/orignal/sku_212061.glb,258,https://ds-static.lenskart.com/product_color_bubble_images/212061_bubble.png,Batman,27481,[],True,False,Grey Full Rim Square Sunglasses,[],,8-12 yrs,,,
212059,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/lenskart-lk-s16252-c1-sunglasses_csvfile-1701331072338-img_4492.jpg,/h/i/lenskart-lk-s16252-c1-sunglasses_csvfile-1701331072338-img_4492.jpg,[],https://www.lenskart.com/lenskart-lk-s-16252-c1-sunglasses.html,Grey,,8-12 yrs,130 mm,Hooper,Hooper,LK S16252,2000,2000,False,Superman,[],0,True,sunglasses,[],0,978,0.0,,"[{'name': '8-12 yrs', 'id': 25000, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Hooper', 'id': 24179, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212059/android/sku_212059.glb,https://lookr-static.lenskart.com/frameassets/212059/ios/sku_212059.scn,,https://lookr-static.lenskart.com/frameassets/212059/orignal/sku_212059.glb,187,https://ds-static.lenskart.com/product_color_bubble_images/212059_bubble.png,Superman,27482,[],True,False,Grey Mirror Grey Full Rim Wayfarer Hooper Superhero,[],,8-12 yrs,,,
212062,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/lenskart-lk-s16253-c2-sunglasses_csvfile-1701331239694-img_4484.jpg,/h/i/lenskart-lk-s16253-c2-sunglasses_csvfile-1701331239694-img_4484.jpg,[],https://www.lenskart.com/lenskart-lk-s-16253l-c2-sunglasses.html,Blue,,8-12 yrs,130 mm,Hooper,Hooper,LK S16253L,2000,2000,False,Batman,[],0,True,sunglasses,[],0,1127,0.0,,"[{'name': '8-12 yrs', 'id': 25000, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Hooper', 'id': 24179, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212062/android/sku_212062.glb,https://lookr-static.lenskart.com/frameassets/212062/ios/sku_212062.scn,,https://lookr-static.lenskart.com/frameassets/212062/orignal/sku_212062.glb,122,https://ds-static.lenskart.com/product_color_bubble_images/212062_bubble.png,Batman,27481,[],True,False,Blue Full Rim Wayfarer Hooper Superhero,[],,8-12 yrs,,,
212060,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/lenskart-lk-s16252-c2-sunglasses_img_4501_30_11_2023.jpg,/h/i/lenskart-lk-s16252-c2-sunglasses_img_4501_30_11_2023.jpg,[],https://www.lenskart.com/lenskart-lk-s-16252l-c2-sunglasses.html,Blue,,8-12 yrs,130 mm,Hooper,Hooper,LK S16252L,2000,2000,False,Superman,[],0,True,sunglasses,[],0,706,0.0,,"[{'name': '8-12 yrs', 'id': 25000, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Hooper', 'id': 24179, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212060/android/sku_212060.glb,https://lookr-static.lenskart.com/frameassets/212060/ios/sku_212060.scn,,https://lookr-static.lenskart.com/frameassets/212060/orignal/sku_212060.glb,454,https://ds-static.lenskart.com/product_color_bubble_images/212060_bubble.png,Superman,27482,[],True,False,Blue Full Rim Square Sunglasses,[],,8-12 yrs,,,
211271,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-5158-p--xw-c1-sunglasses_img_3661_16_11_2023.jpg,/v/i/vincent-chase-vc-5158-p--xw-c1-sunglasses_img_3661_16_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-5158/p--xw-c1-sunglasses.html,Gunmetal,,Wide,143 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC 5158/P-W,1500,1500,False,CORE-SIZING,[],0,False,sunglasses,[],0,1710,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,768,https://ds-static.lenskart.com/product_color_bubble_images/211271_bubble.png,CORE-SIZING,26991,[],False,False,Gunmetal Aviator Full Rim Sunglasses,[],,,,,
211277,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s11164--w-c1-sunglasses_img_3679_16_11_2023.jpg,/v/i/vincent-chase-vc-s11164--w-c1-sunglasses_img_3679_16_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s11164--w-c1-sunglasses.html,Black,,Medium,138 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S11164-M,2000,2000,False,CORE-SIZING,[],0,False,sunglasses,[],0,2252,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,397,,CORE-SIZING,26991,[],False,False,Black Round Full Rim Sunglasses,[],,,,,
212262,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-studio-lk-s16324-c1-sunglasses_csvfile-1699600671789-img_4305.jpg,/l/i/lenskart-studio-lk-s16324-c1-sunglasses_csvfile-1699600671789-img_4305.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16324-c1-sunglasses.html,Black,Vacation,Wide,142 mm,Lenskart STUDIO,Lenskart STUDIO,LK S16324,2000,2000,False,GULMARG,[],0,False,sunglasses,[],0,2200,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Rectangle/ Square', 'id': 23902, 'property': 'frame_shape_id'}, {'name': 'Lenskart STUDIO', 'id': 26051, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212262/android/sku_212262.glb,https://lookr-static.lenskart.com/frameassets/212262/ios/sku_212262.scn,,https://lookr-static.lenskart.com/frameassets/212262/orignal/sku_212262.glb,21,https://ds-static.lenskart.com/product_color_bubble_images/212262_bubble.png,GULMARG,27252,[],True,False,Gold Black Yellow Full Rim Rectangle/Square Sunglasses,[],,,,,
211274,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s12593-p--m-c1-sunglasses_img_3638_16_11_2023.jpg,/v/i/vincent-chase-vc-s12593-p--m-c1-sunglasses_img_3638_16_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s12593/p--m-c1-sunglasses.html,Black,,Narrow,135 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S12593/P-N,1500,1500,False,CORE-SIZING,[],0,False,sunglasses,[],0,1527,0.0,,"[{'name': 'Narrow', 'id': 24070, 'property': 'frame_size_id'}, {'name': 'Rectangle/ Square', 'id': 23902, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,885,,CORE-SIZING,26991,[],False,False,Black Rectangle/ Square Full Rim Sunglasses,[],,,,,
211278,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s11164--xw-c1-sunglasses_img_3671_16_11_2023.jpg,/v/i/vincent-chase-vc-s11164--xw-c1-sunglasses_img_3671_16_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s11164--xw-c1-sunglasses.html,Black,,Wide,144 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S11164-W,2000,2000,False,CORE-SIZING,[],0,False,sunglasses,[],0,2095,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,574,,CORE-SIZING,26991,[],False,False,Black Round Full Rim Sunglasses,[],,,,,
212604,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-full-rim-aviator-vincent-chase-polarized-style-staples-vc-s15449-c3-sunglasses_img_3806_20_dec23.jpg,/v/i/black-grey-full-rim-aviator-vincent-chase-polarized-style-staples-vc-s15449-c3-sunglasses_img_3806_20_dec23.jpg,[],https://www.lenskart.com/vincent-chase-vc-s15449-c3-sunglasses.html,Black,,Extra Wide,150 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S15449,2000,2000,False,STYLE STAPLE,[],0,False,sunglasses,[],0,1128,0.0,,"[{'name': 'Extra Wide', 'id': 24071, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,,,,,,1076,https://ds-static.lenskart.com/product_color_bubble_images/212604_bubble.png,STYLE STAPLE,27501,[],False,False,Black Grey Full Rim Aviator Vincent Chase Polarized STYLE STAPLES VC S15449-C3 Sunglasses,[],,,,,
212591,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16395-c1-sunglasses_img_8739_22_12_2023.jpg,/v/i/vincent-chase-vc-s16395-c1-sunglasses_img_8739_22_12_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16395-c1-sunglasses.html,Brown,,Medium,139 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16395,2000,2000,False,STYLE STAPLE,[],0,False,sunglasses,[],0,1183,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle/ Square', 'id': 23902, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,759,https://ds-static.lenskart.com/product_color_bubble_images/212591_bubble.png,STYLE STAPLE,27501,[],False,False,,[],,,,,
212598,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gold-green-full-rim-geometric-vincent-chase-style-staple-vc-s16402-c1-polarized-sunglasses_img_7239_05_12_2023.jpg,/v/i/gold-green-full-rim-geometric-vincent-chase-style-staple-vc-s16402-c1-polarized-sunglasses_img_7239_05_12_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16402-c1-sunglasses.html,Gold,,Wide,143 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16402,2000,2000,False,STYLE STAPLE,[],0,False,sunglasses,[],0,565,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Geometric', 'id': 24178, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,1551,https://ds-static.lenskart.com/product_color_bubble_images/212598_bubble.png,STYLE STAPLE,27501,[],False,False,Gold Geometric Full Rim Sunglasses,[],,,,,
212311,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16342-c1-sunglasses_img_1655_21_11_2023.jpg,/v/i/vincent-chase-vc-s16342-c1-sunglasses_img_1655_21_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16342-c1-sunglasses.html,Grey,Vacation,Medium,140 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16342,2000,2000,False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,1856,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212311/android/sku_212311.glb,https://lookr-static.lenskart.com/frameassets/212311/ios/sku_212311.scn,,https://lookr-static.lenskart.com/frameassets/212311/orignal/sku_212311.glb,49,https://ds-static.lenskart.com/product_color_bubble_images/212311_bubble.png,HOLIDAY EDIT 2.0,27241,[],True,False,Brown Grey Full Rim Rectangle Sunglasses,[],,,,,
212310,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16341-c3-sunglasses_img_1537_21_11_2023.jpg,/v/i/vincent-chase-vc-s16341-c3-sunglasses_img_1537_21_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16341-c3-sunglasses.html,Green,Vacation,Medium,140 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16341,2000,2000,False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,1213,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Clubmaster', 'id': 19167, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212310/android/sku_212310.glb,https://lookr-static.lenskart.com/frameassets/212310/ios/sku_212310.scn,,https://lookr-static.lenskart.com/frameassets/212310/orignal/sku_212310.glb,959,https://ds-static.lenskart.com/product_color_bubble_images/212310_bubble.png,HOLIDAY EDIT 2.0,27241,[],False,False,Silver Maroon Green Full Rim Clubmaster Sunglasses,[],,,,,
212315,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16343-c2-sunglasses_img_1584_16_11_2023.jpg,/v/i/vincent-chase-vc-s16343-c2-sunglasses_img_1584_16_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16343-c2-sunglasses.html,Grey,Vacation,Narrow,135 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16343,2000,2000,False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,762,0.0,,"[{'name': 'Narrow', 'id': 24070, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212315/android/sku_212315.glb,https://lookr-static.lenskart.com/frameassets/212315/ios/sku_212315.scn,,https://lookr-static.lenskart.com/frameassets/212315/orignal/sku_212315.glb,1364,https://ds-static.lenskart.com/product_color_bubble_images/212315_bubble.png,HOLIDAY EDIT 2.0,27241,[],False,False,Grey Round Full Rim Sunglasses,[],,,,,
212294,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16336-c1-sunglasses_img_1703_21_11_2023.jpg,/v/i/vincent-chase-vc-s16336-c1-sunglasses_img_1703_21_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16336-c1-sunglasses.html,Pink,Vacation,Wide,141 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S16336,2000,2000,False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,857,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Cat Eye', 'id': 11351, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212294/android/sku_212294.glb,https://lookr-static.lenskart.com/frameassets/212294/ios/sku_212294.scn,,https://lookr-static.lenskart.com/frameassets/212294/orignal/sku_212294.glb,731,https://ds-static.lenskart.com/product_color_bubble_images/212294_bubble.png,HOLIDAY EDIT 2.0,27241,[],True,False,Pink Gradient Full Rim Cat Eye Sunglasses,[],,,,,
