id,product_url,color,size,width,brand_name,model_name,is_tbyb,tags,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,arModelAndroidUrl,qty,subCollection,subCollectionId,isCygnusEnabled,searchProductName,Market_Price,Lenskart_Price
146012,https://www.lenskart.com/lenskart-air-la-e13517-c2-eyeglasses.html,Transparent,Medium,134 mm,Lenskart Air,LA E13517,False,Air Essentials,True,eyeframe,[],2904,77095,4.65,146.0,"Medium,Rectangle,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/146012/android/sku_146012.glb,4074,AIR ESSENTIALS,26802.0,True,Transparent Full Rim Rectangle Eyeglasses,1700,1700
216521,https://www.lenskart.com/lenskart-hustlr-la-e15415-c1-eyeglasses.html,Ocean Blue,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Ocean Blue,True,eyeframe,[],0,5164,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/216521/android/sku_216521.glb,2369,Lenskart Hustlr,26161.0,True,Peyush Bansal Shark Tank Ocean Blue Full Rim Lenskart Hustlr Eyeglasses,1700,1700
217261,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c5-eyeglasses.html,Transparent,Medium,139 mm,Lenskart Hustlr,LH E16985-W,False,Hustlr ACE-Crystal,False,eyeframe,[],0,2602,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/217261/android/sku_217261.glb,2219,Hustlr ACE,27732.0,True,Lenskart Hustlr LH E16985-W C5 Eyeglasses,1700,1700
216712,https://www.lenskart.com/lenskart-la-e15417-w-c7-eyeglasses.html,Pink,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Flamingo,True,eyeframe,[],0,2939,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/216712/android/sku_216712.glb,1412,Lenskart Hustlr,26161.0,True,Flamingo Full Rim Wayfarer Lenskart Air Hustlr LA E15417-W-C3 Eyeglasses,1700,1700
201333,https://www.lenskart.com/lenskart-air-la-e13068-c6-eyeglasses.html,Grey,Medium,134 mm,Lenskart Air,LA E13068,False,Air Fusion,True,eyeframe,[],0,26362,4.6,165.0,"Medium,Square,Lenskart Air,Full Rim",,1055,Refresher_Apr23,26925.0,True,Grey Transparent Full Rim Wayfarer Eyeglasses,1700,1700
201315,https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html,Silver Black,Medium,134 mm,Vincent Chase,VC E13634,False,Sleek Steel,True,eyeframe,[],0,8586,4.75,124.0,"Medium,Geometric,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/201315/android/sku_201315.glb,3473,SLEEK STEEL,25036.0,True,Black Silver Full Rim Geometric Eyeglasses,1700,1700
211383,https://www.lenskart.com/lenskart-air-la-e16153-c-c3-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E16153,False,Blue Billion,True,eyeframe,[],0,2131,0.0,,"Medium,Rectangle,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/211383/android/sku_211383.glb,643,BLUE BILLION,26601.0,True,Blue Orange Full Rim Rectangle Lenskart Air Essentials LA E16153-C3 Eyeglasses,1700,1700
147507,https://www.lenskart.com/vincent-chase-vc-e13037-full-rim-rect-way-acetate-crystal-blue-transparent-c6-eyeglasses.html,Transparent,Medium,136 mm,Vincent Chase,VC E13037,False,Classic Acetate,True,eyeframe,[],8886,62405,4.5,480.0,"Medium,Rectangle,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/147507/android/sku_147507.glb,10740,Classic Acetate,24103.0,False,Transparent Blue Full Rim Rectangle Eyeglasses,1700,1700
208951,https://www.lenskart.com/lenskart-hustlr-la-e15417-c15-eyeglasses.html,Navy,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Navy,True,eyeframe,[],0,21483,4.6,288.0,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/208951/android/sku_208951.glb,11084,Lenskart Hustlr,26161.0,True,Navy Full Rim Wayfarer Eyeglasses,1700,1700
217202,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c2-eyeglasses.html,Green,Medium,139 mm,Lenskart Hustlr,LH E16985-W,False,Hustlr ACE-Olive,False,eyeframe,[],0,2263,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/217202/android/sku_217202.glb,2245,Hustlr ACE,27732.0,True,,1700,1700
215389,https://www.lenskart.com/vincent-chase-vc-e16665-c2-eyeglasses.html,Green,Medium,137 mm,Vincent Chase,VC E16665,False,In Bloom,True,eyeframe,[],0,661,0.0,,"Medium,Geometric,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/215389/android/sku_215389.glb,1116,In Bloom,27752.0,True,,1700,1700
217201,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c1-eyeglasses.html,Blue,Medium,139 mm,Lenskart Hustlr,LH E16985-W,False,Hustlr ACE-Denim,False,eyeframe,[],0,2525,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/217201/android/sku_217201.glb,1784,Hustlr ACE,27732.0,True,,1700,1700
149607,https://www.lenskart.com/vincent-chase-vc-e14211-c1-eyeglasses.html,Black,Medium,137 mm,Vincent Chase,VC E14211,False,Sleek Steel,True,eyeframe,[],8286,17863,4.7,62.0,"Medium,Aviator,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/149607/android/sku_149607.glb,244,SLEEK STEEL,25036.0,True,Black Gunmetal Full Rim Aviator Eyeglasses,1700,1700
217431,https://www.lenskart.com/lenskart-air-la-e15417-wc4-eyeglasses.html,Green,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Electric Green,False,eyeframe,[],0,1606,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/217431/android/sku_217431.glb,1862,Lenskart Hustlr,26161.0,True,Lenskart Air LA E15417-W C4 Eyeglasses,1700,1700
209750,https://www.lenskart.com/lenskart-air-la-e15844-c4-eyeglasses.html,Brown,Wide,138 mm,Lenskart Air,LA E15844,False,Matte Essentials,True,eyeframe,[],0,7338,5.0,1.0,"Wide,Rectangle,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/209750/android/sku_209750.glb,1922,Matte Essential,26751.0,True,Brown Transparent Full Rim Rectangle Eyeglasses,1700,1700
137975,https://www.lenskart.com/lenskart-air-la-e13033-c2-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E13069,False,Air Fusion,True,eyeframe,[],10980,79635,4.6,594.0,"Medium,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/137975/android/sku_137975.glb,2687,AIR FUSION,26803.0,True,Blue Full Rim Square Eyeglasses,1700,1700
215771,https://www.lenskart.com/vincent-chase-vc-e16696-c2-eyeglasses.html,Gunmetal,Medium,137 mm,Vincent Chase,VC E16696,False,Patriot,False,eyeframe,[],0,3327,0.0,,"Medium,Aviator,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/215771/android/sku_215771.glb,199,Patriot,26582.0,True,,1700,1700
145567,https://www.lenskart.com/vincent-chase-vc-e13634-full-rim-rectangle-metal-steel-escobar-c1-eyeglasses.html,Black,Medium,135 mm,Vincent Chase,VC E13634,False,Sleek Steel,True,eyeframe,[],3205,39014,4.75,124.0,"Medium,Geometric,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/145567/android/sku_145567.glb,3484,SLEEK STEEL,25036.0,True,Black Gold Full Rim Geometric Eyeglasses,1700,1700
207481,https://www.lenskart.com/lenskart-hustlr-la-e15417-c7-eyeglasses.html,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Blue Sky,True,eyeframe,[],0,183807,4.6,288.0,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",,11917,Lenskart Hustlr,26161.0,True,Blue Sky Full Rim Wayfarer Eyeglasses,1700,1700
145996,https://www.lenskart.com/lenskart-air-la-e11821-full-rim-wayfarer-stainless-steel-c1-eyeglasses.html,Transparent,Medium,137 mm,Lenskart Air,LA E11821,False,Air Fusion,True,eyeframe,[],25348,124910,4.7,528.0,"Medium,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/145996/android/sku_145996.glb,7723,AIR FUSION,26803.0,True,Transparent Full Rim Wayfarer Eyeglasses,1700,1700
208956,https://www.lenskart.com/lenskart-hustlr-la-e15417-c20-eyeglasses.html,Greystone,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Greystone,True,eyeframe,[],0,50388,4.6,288.0,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/208956/android/sku_208956.glb,9851,Lenskart Hustlr,26161.0,True,Greystone Full Rim Wayfarer Eyeglasses,1700,1700
217022,https://www.lenskart.com/vincent-chase-ls-e15666-c6-eyeglasses.html,Grey,Medium,137 mm,Lenskart STUDIO,LS E15666,False,KJO,False,eyeframe,[],0,2792,0.0,,"Medium,Square,Lenskart STUDIO,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/217022/android/sku_217022.glb,869,The Kjo Collection,27771.0,True,Vincent Chase LS E15666 C6 Eyeglasses,2000,2000
206266,https://www.lenskart.com/vincent-chase-vc-e15347-c1-eyeglasses.html,Blue,Medium,137 mm,Vincent Chase,VC E15347,False,Brow Bars,True,eyeframe,[],0,4956,0.0,,"Medium,Aviator,Vincent Chase,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/206266/android/sku_206266.glb,2521,Brow Bars,26083.0,True,Blue Gunmetal Full Rim Aviator Eyeglasses,1700,1700
209728,https://www.lenskart.com/vincent-chase-vc-e15838-c1-eyeglasses.html,Gunmetal,Medium,134 mm,Vincent Chase,VC E15838,False,Sleek Steel,True,eyeframe,[],0,750,0.0,,"Medium,Rectangle,Vincent Chase,Rimless",,1810,Rimless Edit,27022.0,True,Gunmetal Blue Rimless Rectangle Eyeglasses,2000,2000
206824,https://www.lenskart.com/lenskart-hustlr-la-e15417-c2-eyeglasses.html,Amber,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Amber,True,eyeframe,[],0,45753,4.6,288.0,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://lookr-static.lenskart.com/frameassets/206824/android/sku_206824.glb,1784,Lenskart Hustlr,26161.0,True,Amber Full Rim Wayfarer Eyeglasses,1700,1700
205373,https://www.lenskart.com/lenskart-lk-e15176-c1-eyeglasses.html,Gunmetal,Medium,136 mm,Vincent Chase,VC E15176,False,Sleek Steel,True,eyeframe,[],0,4049,0.0,,"Medium,Square,Vincent Chase,Rimless",https://lookr-static.lenskart.com/frameassets/205373/android/sku_205373.glb,187,SLEEK STEEL,25036.0,True,Gunmetal Rimless Square Eyeglasses,2000,2000
211943,https://www.lenskart.com/lenskart-air-la-e16240-c1-eyeglasses.html,Blue,Medium,136 mm,Lenskart Air,LA E16240,False,Air Essentials,False,eyeframe,[],0,1252,0.0,,"Medium,Square,Lenskart Air,Full Rim",,850,Dopamine Brights,27611.0,False,,1700,1700
211448,https://www.lenskart.com/lenskart-air-la-e16169-c1-eyeglasses.html,Purple,Medium,136 mm,Lenskart Air,LA E16169,False,Fusion Pro grip,True,eyeframe,[],0,2073,0.0,,"Medium,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/211448/android/sku_211448.glb,963,Fusion Pro grip,27211.0,True,Purple Gold Purple Full Rim Square Lenskart Air Fusion LA E16169-C1 Eyeglasses,1700,1700
211920,https://www.lenskart.com/vincent-chase-vc-e16233-c1-eyeglasses.html,Blue,Medium,134 mm,Vincent Chase,VC E16233,False,Blend Edit,False,eyeframe,[],0,1171,0.0,,"Medium,Geometric,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/211920/android/sku_211920.glb,1483,New Millennials,27531.0,True,,1700,1700
207671,https://www.lenskart.com/lenskart-hustlr-la-e15417-c10-eyeglasses.html,Dark Night,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Dark Night,True,eyeframe,[],0,47056,4.6,288.0,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208321/android/sku_208321.glb,18998,Lenskart Hustlr,26161.0,True,Dark Night Full Rim Square Eyeglasses,1700,1700
210157,https://www.lenskart.com/lenskart-air-la-e14961-c4-eyeglasses.html,Green,Medium,132 mm,Lenskart Air,LA E14961,False,Air Flex,False,eyeframe,[],0,2361,0.0,,"Medium,Rectangle,Lenskart Air,Full Rim",,185,Air Flex,26473.0,False,,1700,1700
209774,https://www.lenskart.com/lenskart-air-la-e15851-c1-eyeglasses.html,Grey,Medium,137 mm,Lenskart Air,LA E15851,False,Switch Grip,True,eyeframe,[],0,3560,0.0,,"Medium,Round,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/209774/android/sku_209774.glb,755,Switch Grip,27102.0,True,,3000,3000
211524,https://www.lenskart.com/vincent-chase-vc-e16198-c1-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16198,False,Sleek Steel,False,eyeframe,[],0,863,0.0,,"Medium,Square,Vincent Chase,Half Rim",,1165,Refreshers1_Jan24,27625.0,False,,2000,2000
206828,https://www.lenskart.com/lenskart-hustlr-la-e15417-c6-eyeglasses.html,Monza Red,Medium,139 mm,Lenskart Hustlr,LA E15417-W,False,Monza Red,True,eyeframe,[],0,13046,4.6,288.0,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/206828/android/sku_206828.glb,3718,Lenskart Hustlr,26161.0,True,Monza Red Full Rim Wayfarer Eyeglasses,1700,1700
206734,https://www.lenskart.com/lenskart-air-la-e15395-c2-eyeglasses.html,Blue,Medium,134 mm,Lenskart Air,LA E15395,False,Urban Edit,True,eyeframe,[],0,6606,4.0,1.0,"Medium,Geometric,Lenskart Air,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/206734/android/sku_206734.glb,20,Urban Edit,26432.0,True,Light Blue Transparent Full Rim Hexagonal Eyeglasses,1700,1700
206641,https://www.lenskart.com/vincent-chase-vc-e15380-c2-eyeglasses.html,Transparent,Medium,135 mm,Vincent Chase,VC E15380,False,Crystal Clear,True,eyeframe,[],0,4751,0.0,,"Medium,Round,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/206641/android/sku_206641.glb,98,Crystal clear,25014.0,True,Transparent Full Rim Round Eyeglasses,1700,1700
206269,https://www.lenskart.com/vincent-chase-vc-e15348-c2-eyeglasses.html,Blue,Medium,137 mm,Vincent Chase,VC E15348,False,Brow Bars,True,eyeframe,[],0,5117,0.0,,"Medium,Square,Vincent Chase,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/206269/android/sku_206269.glb,1305,Brow Bars,26083.0,True,Silver Blue Full Rim Square Eyeglasses,1700,1700
206036,https://www.lenskart.com/lenskart-air-la-e15303-c2-eyeglasses.html,Transparent Blue,Medium,134 mm,Lenskart Air,LA E15303,False,Float Pop 2.0,True,eyeframe,[],0,5448,5.0,3.0,"Medium,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/206036/android/sku_206036.glb,1127,Float Pop 2.0,26381.0,True,Transparent Blue Full Rim Square Eyeglasses,1700,1700
201332,https://www.lenskart.com/lenskart-air-la-e13068-c5-eyeglasses.html,Grey,Medium,134 mm,Lenskart Air,LA E13068,False,Air Fusion,True,eyeframe,[],0,11603,4.6,165.0,"Medium,Square,Lenskart Air,Full Rim",,1500,Refresher_Mar23,26922.0,False,Grey Full Rim Wayfarer Eyeglasses,1700,1700
150599,https://www.lenskart.com/lenskart-air-la-e14368-c1-eyeglasses.html,Grey,Medium,135 mm,Lenskart Air,LA E14368,False,Pro Grip,True,eyeframe,[],3337,28994,4.65,62.0,"Medium,Rectangle,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/150599/android/sku_150599.glb,2365,Silicon Temple,27902.0,True,Grey Transparent Full Rim Rectangle Eyeglasses,1700,1700
210773,https://www.lenskart.com/lenskart-air-la-e16026-c3-eyeglasses.html,Grey,Narrow,131 mm,Lenskart Air,LA E16026,False,Electro Punk,True,eyeframe,[],0,3117,0.0,,"Narrow,Round,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/210773/android/sku_210773.glb,39,Electro Punk,27181.0,True,,2000,2000
146615,https://www.lenskart.com/vincent-chase-vc-e13784-c1-eyeglasses.html,Purple,Medium,135 mm,Vincent Chase,VC E13784,False,Sleek Steel,True,eyeframe,[],14578,60914,4.6,255.0,"Medium,Round,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/146615/android/sku_146615.glb,1965,SLEEK STEEL,25036.0,True,Purple Silver Full Rim Round Eyeglasses,1700,1700
146617,https://www.lenskart.com/vincent-chase-vc-e13785-c1-eyeglasses.html,Gold,Medium,134 mm,Vincent Chase,VC E13785,False,Pride,True,eyeframe,[],11799,53568,4.75,173.0,"Medium,Geometric,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/146617/android/sku_146617.glb,4252,SLEEK STEEL,25036.0,True,Gold Full Rim Geometric Eyeglasses,1700,1700
137974,https://www.lenskart.com/lenskart-air-la-e13033-c1-eyeglasses.html,Black,Medium,135 mm,Lenskart Air,LA E13069,False,Air Fusion,True,eyeframe,[],22506,97880,4.6,594.0,"Medium,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/137974/android/sku_137974.glb,1976,AIR FUSION,26803.0,True,Black Full Rim Square Eyeglasses,1700,1700
137971,https://www.lenskart.com/lenskart-air-la-e13032-c1-eyeglasses.html,Black,Medium,134 mm,Lenskart Air,LA E13068,False,Air Fusion,True,eyeframe,[],20552,78789,4.6,165.0,"Medium,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/137971/android/sku_137971.glb,2625,AIR FUSION,26803.0,False,Black Full Rim Wayfarer Eyeglasses,1700,1700
215394,https://www.lenskart.com/vincent-chase-vc-e16668-c2-eyeglasses.html,Pink,Medium,137 mm,Vincent Chase,VC E16668,False,In Bloom,True,eyeframe,[],0,1001,0.0,,"Medium,Cat Eye,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/215394/android/sku_215394.glb,944,In Bloom,27752.0,True,,1700,1700
211607,https://www.lenskart.com/lenskart-air-la-e16207-c1-eyeglasses.html,Black,Medium,136 mm,Lenskart Air,LA E16207,False,Air Memory,False,eyeframe,[],0,1025,0.0,,"Medium,Round,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/211607/android/sku_211607.glb,1303,Air Memory,27781.0,True,,4000,4000
142515,https://www.lenskart.com/john-jacobs-jj-e13343-c2-eyeglasses.html,Black,Medium,136 mm,John Jacobs,JJ E13343,False,John Jacobs,True,eyeframe,[],3172,43011,4.6,30.0,"Medium,Wayfarer,John Jacobs,Full Rim",https://lookr-static.lenskart.com/frameassets/142515/android/sku_142515.glb,924,Rich Acetate,26361.0,False,Matte Black Full Rim Wayfarer Eyeglasses,3500,3500
201618,https://www.lenskart.com/vincent-chase-vc-e14973-c2-eyeglasses.html,Brown,Narrow,132 mm,Vincent Chase,VC E14973,False,Blend Edit,True,eyeframe,[],0,30723,4.75,12.0,"Narrow,Cat Eye,Vincent Chase,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201618/android/sku_201618.glb,2593,Blend Edit,25041.0,True,Brown Transparent Full Rim Cat Eye Eyeglasses,1700,1700
201630,https://www.lenskart.com/vincent-chase-vc-e14977-c2-eyeglasses.html,Brown,Narrow,133 mm,Vincent Chase,VC E14977,False,Blend Edit,True,eyeframe,[],0,36430,4.8,28.0,"Narrow,Geometric,Vincent Chase,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201630/android/sku_201630.glb,804,Blend Edit,25041.0,True,Brown Transparent Full Rim Geometric Eyeglasses,1700,1700
146023,https://www.lenskart.com/lenskart-air-la-e13520-c2-eyeglasses.html,Grey,Wide,140 mm,Lenskart Air,LA E13520,False,Air Essentials,True,eyeframe,[],9749,63397,4.7,290.0,"Wide,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/146023/android/sku_146023.glb,972,AIR ESSENTIALS,26802.0,False,Grey Transparent Full Rim Square Eyeglasses,1700,1700
150581,https://www.lenskart.com/lenskart-air-la-e14362-c1-eyeglasses.html,Grey,Wide,140 mm,Lenskart Air,LA E14362,False,Essential Edit,True,eyeframe,[],2027,64074,4.75,65.0,"Wide,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/150581/android/sku_150581.glb,4549,Essential Edit,25024.0,True,Grey Transparent Full Rim Square Eyeglasses,1700,1700
215762,https://www.lenskart.com/vincent-chase-vc-e16689-c2-eyeglasses.html,Grey,Narrow,133 mm,Vincent Chase,VC E16692,False,Classic Acetate,False,eyeframe,[],0,439,0.0,,"Narrow,Rectangle,Vincent Chase,Full Rim",,1650,Refreshers1_Feb24,27852.0,False,Black Grey Black Full Rim Rectangle Vincent Chase Classic Acetate VC E16692-C2 Eyeglasses,1700,1700
213119,https://www.lenskart.com/lenskart-airr-la-e16496-cc3-eyeglasses.html,Gold,Wide,138 mm,Lenskart Air,LA E16496,False,Air Memory,False,eyeframe,[],0,688,0.0,,"Wide,Rectangle,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/213119/android/sku_213119.glb,746,Air Memory,27781.0,True,Gold Transparent Full Rim Rectangle Lenskart Air Memory LA E16496-C3 Eyeglasses,4000,4000
136174,https://www.lenskart.com/john-jacobs-jj-e10235-c7-eyeglasses.html,Transparent,Medium,135 mm,John Jacobs,JJ E10235,False,John Jacobs,True,eyeframe,[],16093,97227,4.45,264.0,"Medium,Wayfarer,John Jacobs,Full Rim",https://lookr-static.lenskart.com/frameassets/136174/android/sku_136174.glb,2246,Rich Acetate,26361.0,True,Transparent Full Rim Wayfarer Eyeglasses,3500,3500
137935,https://www.lenskart.com/vincent-chase-vc-e13029-c2-eyeglasses.html,Brown,Medium,136 mm,Vincent Chase,VC E13029,False,Classic Acetate,True,eyeframe,[],2799,64388,4.8,130.0,"Medium,Cat Eye,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/137935/android/sku_137935.glb,2057,Classic Acetate,24103.0,True,Purple Brown Full Rim Cat Eye Eyeglasses,1700,1700
146618,https://www.lenskart.com/vincent-chase-vc-e13785-c2-eyeglasses.html,Gunmetal,Medium,134 mm,Vincent Chase,VC E13785,False,Sleek Steel,True,eyeframe,[],5965,66327,4.75,173.0,"Medium,Geometric,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/146618/android/sku_146618.glb,8705,SLEEK STEEL,25036.0,True,Gunmetal Black Full Rim Geometric Eyeglasses,1700,1700
204186,https://www.lenskart.com/lenskart-air-la-e15019-c3-eyeglasses.html,Transparent,Medium,137 mm,Lenskart Air,LA E15019,False,Air Play,True,eyeframe,[],0,36322,4.65,43.0,"Medium,Rectangle,Lenskart Air,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204186/android/sku_204186.glb,3590,Air Play,26121.0,False,Transparent Full Rim Rectangle Eyeglasses,1700,1700
150573,https://www.lenskart.com/lenskart-air-la-e14360-c1-eyeglasses.html,Grey,Medium,136 mm,Lenskart Air,LA E14360,False,Essential Edit,True,eyeframe,[],4822,66726,4.8,99.0,"Medium,Round,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/150573/android/sku_150573.glb,4476,Essential Edit,25024.0,True,Grey Transparent Full Rim Round Eyeglasses,1700,1700
215363,https://www.lenskart.com/vincent-chase-vc-e16649-c3-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16649,False,Future Classics,False,eyeframe,[],0,547,0.0,,"Medium,Rectangle,Vincent Chase,Half Rim",,1360,Future Classics,27571.0,False,Blue Half Rim Rectangle Eyeglasses,2000,2000
213115,https://www.lenskart.com/lenskart-air-la-e16495-c2-eyeglasses.html,Gunmetal,Medium,137 mm,Lenskart Air,LA E16495,False,Air Memory,False,eyeframe,[],0,778,0.0,,"Medium,Square,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/213115/android/sku_213115.glb,1096,Air Memory,27781.0,True,,4000,4000
150858,https://www.lenskart.com/john-jacobs-jj-e14410-c1-eyeglasses.html,Grey,Medium,134 mm,John Jacobs,JJ E14410,False,John Jacobs,True,eyeframe,[],0,35063,4.65,21.0,"Medium,Round,John Jacobs,Full Rim",https://lookr-static.lenskart.com/frameassets/150858/android/sku_150858.glb,1108,TR Flex,26665.0,True,Grey Transparent Full Rim Round Eyeglasses,3500,3500
146620,https://www.lenskart.com/vincent-chase-vc-e13786-c2-eyeglasses.html,Silver,Narrow,132 mm,Vincent Chase,VC E13786,False,Sleek Steel,True,eyeframe,[],6800,101727,4.8,272.0,"Narrow,Geometric,Vincent Chase,Full Rim",https://lookr-static.lenskart.com/frameassets/146620/android/sku_146620.glb,17091,SLEEK STEEL,25036.0,True,Silver Black Full Rim Geometric Eyeglasses,1700,1700
201621,https://www.lenskart.com/vincent-chase-vc-e14974-c2-eyeglasses.html,Pink,Extra Narrow,128 mm,Vincent Chase,VC E14974,False,Blend Edit,True,eyeframe,[],0,22641,4.85,14.0,"Extra Narrow,Rectangle,Vincent Chase,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201621/android/sku_201621.glb,2051,Blend Edit,25041.0,True,Pink Transparent Full Rim Rectangle Eyeglasses,1700,1700
152985,https://www.lenskart.com/lenskart-air-la-e14736-c2-eyeglasses.html,Grey,Extra Wide,142 mm,Lenskart Air,LA E14736,False,Air Essentials,True,eyeframe,[],0,29505,4.6,14.0,"Extra Wide,Rectangle,Lenskart Air,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/152985/android/sku_152985.glb,922,AIR ESSENTIALS,26802.0,True,Grey Full Rim Rectangle Eyeglasses,1700,1700
148327,https://www.lenskart.com/lenskart-air-la-e14016-c1-eyeglasses.html,Transparent,Wide,139 mm,Lenskart Air,LA E14016,False,Air Fusion,True,eyeframe,[],1709,27213,4.85,34.0,"Wide,Rectangle,Lenskart Air,Full Rim",https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/148327/android/sku_148327.glb,705,AIR FUSION,26803.0,True,Transparent Full Rim Rectangle Eyeglasses,1700,1700
215761,https://www.lenskart.com/vincent-chase-vc-e16689-c1-eyeglasses.html,Blue,Narrow,133 mm,Vincent Chase,VC E16689,False,Classic Acetate,False,eyeframe,[],0,958,0.0,,"Narrow,Rectangle,Vincent Chase,Full Rim",,830,Refreshers1_Feb24,27852.0,False,Blue Full Rim Rectangle Vincent Chase Classic Acetate VC E16689-C1 Eyeglasses,1700,1700
212718,https://www.lenskart.com/lenskart-air-la-e16433-c2-eyeglasses.html,Grey,Narrow,131 mm,Lenskart Air,LA E16433,False,Matte Essential,False,eyeframe,[],0,994,0.0,,"Narrow,Cat Eye,Lenskart Air,Full Rim",https://lookr-static.lenskart.com/frameassets/212718/android/sku_212718.glb,1507,Matte Ultem,27541.0,True,,1700,1700
