Product ID,Product Brand Name,Product Model Name,Product Color,Product Market Price,Product Lenskart Price,Product Size,Product Width,Product Availability,Product Average Rating,Product Purchase Count,Product Wishlist Count,Product Total Number of Ratings,Product Tags,Product Color Options,Product Classification,Product Search Name,Product URL
210155,Lenskart Air,LA E14398,Gunmetal,3000,3000,Narrow,132 mm,1095,0.0,5213,0,NA,Air Switch,[],eyeframe,Gunmetal Gunmetal Grey Full Rim Round Lenskart Air Switch LA E14398-C4 Eyeglasses,https://www.lenskart.com/lenskart-air-la-e14398-c4-eyeglasses.html
201318,Vincent Chase,VC E14032,Navy Blue,1700,1700,Extra Narrow,129 mm,1475,4.65,8188,0,88,Sleek Steel,[],eyeframe,Navy Blue Full Rim Round Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e14032-c5-eyeglasses.html
210628,Vincent Chase,VC E16002,Black,1700,1700,Extra Wide,144 mm,1406,5.0,3714,0,1,Sleek Steel,[],eyeframe,Black Gold Full Rim Square Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e16002-c1-eyeglasses.html
205981,John Jacobs,JJ E15293,Black,5000,5000,Wide,141 mm,1762,5.0,4974,0,1,JJ Rhapsody,[],eyeframe,Black Transparent Full Rim Wayfarer Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15293-c1-eyeglasses.html
141239,John Jacobs,JJ E12703,Rose Gold,3500,3500,Narrow,132 mm,769,4.75,9905,1779,8,John Jacobs,[],eyeframe,Rose Gold Full Rim Hexagonal Eyeglasses,https://www.lenskart.com/john-jacobs-john-jacobs-jj-e12703-c1-eyeglass.html
151492,Lenskart Blu,LB E14521,Brown,2000,2000,Narrow,133 mm,277,4.8,6994,0,13,Zero Power,[],non_power_reading,Gold Brown Full Rim Square Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e14521-c2-eyeglasses.html
211937,Vincent Chase,VC E16231,Black,1700,1700,Extra Wide,143 mm,795,0.0,1261,0,NA,Blend Edit,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16231-c2-eyeglasses.html
143909,Lenskart Blu,LB E13527,Black,1500,1500,Medium,136 mm,943,4.45,42796,4254,133,Zero Power,[],non_power_reading,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e13527-c2-eyeglasses.html
143912,Lenskart Blu,LB E13527,Black,1500,1500,Medium,136 mm,2812,4.45,12559,2493,133,Zero Power,[],non_power_reading,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e13527-c5-eyeglasses.html
215328,Vincent Chase,VC E16613,Blue,1700,1700,Extra Narrow,145 mm,1949,0.0,915,0,NA,Classic Acetate,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16613-c2-eyeglasses.html
137156,John Jacobs,JJ S12962,Silver,5000,5000,Wide,138 mm,1997,4.65,10965,1661,15,John Jacobs,[],sunglasses,Silver Square Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s12962-c2-sunglasses.html
212329,Lenskart Air,LA E16349,Black,1700,1700,Medium,137 mm,1372,0.0,1674,0,NA,Matte Essential,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e16349-c2-eyeglasses.html
206142,Lenskart Air,LA E15326,Gunmetal,3000,3000,Narrow,131 mm,1126,0.0,6392,0,NA,Switch 2.0,[],eyeframe,Gunmetal Grey Full Rim Square Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15326-c1-eyeglasses.html
149863,Hooper,HP E10004L,Black,1000,1000,8-12 yrs,125 mm,757,4.75,17495,178,8,Flexi Hooper,[],eyeframe,Matte Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/hooper-hp-e10004l-c2-eyeglasses.html
206124,Lenskart Air,LA E15318,Grey,3000,3000,Wide,138 mm,669,4.9,12104,0,12,Switch 2.0,[],eyeframe,Grey Transparent Full Rim Square Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15318-c1-eyeglasses.html
210629,Vincent Chase,VC E16002,Blue,1700,1700,Extra Wide,144 mm,1068,0.0,3464,0,NA,Sleek Steel,[],eyeframe,Blue Silver Full Rim Square Vincent Chase SLEEK STEEL VC E16002-C2 Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e16002-c2-eyeglasses.html
137136,John Jacobs,JJ S12957,Transparent,5000,5000,Wide,140 mm,54,4.55,8888,2787,12,John Jacobs,[],sunglasses,Grey Transparent Square Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s12957-c2-sunglasses.html
200380,Vincent Chase Polarized,VC S11075,Gold,1500,1500,Medium,138 mm,1488,4.4,15049,0,190,Wired up,[],sunglasses,Gold Aviator Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s11075-c12-sunglasses.html
201545,Lenskart Air,LA E11487,Grey,1700,1700,Medium,135 mm,3537,4.55,5330,0,19,Air Flex,[],eyeframe,Grey Transparent Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/lenskart-air-la-e11487-c7-eyeglasses.html
149972,Hooper,HP E10088,Black,1000,1000,5-8 yrs,121 mm,2454,5.0,10015,23,1,Astra Hooper,[],eyeframe,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/hooper-hp-e10088-c2-eyeglasses.html
149200,John Jacobs,JJ E14143,Gunmetal,5000,5000,Extra Narrow,128 mm,726,5.0,8540,115,5,John Jacobs,[],eyeframe,Gunmetal Green Full Rim Hexagonal Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14143-c3-c3-eyeglasses.html
200394,Vincent Chase Polarized,VC S13116,Silver,2000,2000,Medium,138 mm,7597,4.5,13837,0,60,Wired up,[],sunglasses,Silver Rectangle/ Square Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s13116-c7-sunglasses.html
206133,Lenskart Air,LA E15322,Purple,3000,3000,Medium,134 mm,1206,0.0,3961,0,NA,Switch 2.0,[],eyeframe,Purple Transparent Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15322-c1-eyeglasses.html
137915,John Jacobs,JJ E13023,Blue,3500,3500,Medium,134 mm,308,4.75,28392,3389,44,John Jacobs,[],eyeframe,Brown Full Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13023-c1-eyeglasses.html
213201,Vincent Chase,VC S16525,Gunmetal,2000,2000,Medium,136 mm,912,0.0,915,0,NA,Petite,[],sunglasses,Gunmetal Full Rim Rectangle/ Square Sunglasses,https://www.lenskart.com/vincent-chase-vc-s16525-c1-sunglasses.html
213216,Vincent Chase,VC S16529,Silver,2000,2000,Medium,136 mm,974,0.0,802,0,NA,Petite,[],sunglasses,NA,https://www.lenskart.com/vincent-chase-vc-s16529-c3-sunglasses.html
150852,John Jacobs,JJ E14408,Transparent,3500,3500,Wide,141 mm,1141,4.75,6726,0,8,John Jacobs,[],eyeframe,Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14408-c4-eyeglasses.html
20305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lenskart.com/bio-true-lens-solution-120ml.html
200719,Lenskart Air,LA E14858,Blue,2000,2000,Medium,135 mm,1888,4.65,10392,0,13,Cutting Edge,[],eyeframe,Blue Rimless Rectangle Eyeglasses,https://www.lenskart.com/lenskart-air-la-e14858-c1-eyeglasses.html
215317,Vincent Chase,VC E16608,Grey,1700,1700,Wide,139 mm,2046,0.0,810,0,NA,Classic Acetate,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16608-c3-eyeglasses.html
111911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lenskart.com/renu-fresh-multipurpose-solution-500ml.html
208071,Vincent Chase Polarized,VC S14525,Black,2000,2000,Wide,145 mm,2505,4.6,8831,0,11,Athleisure,[],sunglasses,Black Wayfarer Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s14525-c4-sunglasses.html
135208,John Jacobs,JJ S12502,Gold,5000,5000,Medium,136 mm,1916,4.6,17253,3846,33,John Jacobs,[],sunglasses,Gold Round Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-full-rim-aviator-jj-s12502-c4-sunglasses.html
212973,Lenskart Hustlr,LA E15417-N,Jade Green,1700,1700,Narrow,134 mm,4270,0.0,3561,0,NA,Jade Green,[],eyeframe,Lenskart Air LA E15417-S C3 Eyeglasses,https://www.lenskart.com/lenskart-hustlr-la-e15417-s-c3-eyeglasses.html
210277,Vincent Chase,VC E12896,Tortoise,1700,1700,Narrow,131 mm,732,0.0,2888,0,NA,HD Acetate,[],eyeframe,Tortoise Transparent Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e12896-c10-eyeglasses.html
215410,Lenskart Air,LA E16643,Black,1700,1700,Medium,137 mm,2195,0.0,1457,0,NA,Air Fusion,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e16643-c1-eyeglasses.html
215932,LENSKART BLU READERS,LR E16729,Black,700,700,Medium,136 mm,103,0.0,1377,0,NA,1.25,[],non_power_reading,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-readers-lr-e16729-c1b-eyeglasses.html
136404,John Jacobs,JJ S12808,Gold,3500,3500,Medium,135 mm,554,4.55,15134,3044,24,John Jacobs,[],sunglasses,Gold Square Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s12808-c2-sunglasses.html
206127,Lenskart Air,LA E15319,Green,3000,3000,Wide,139 mm,3414,4.3,12005,0,6,Switch 2.0,[],eyeframe,Green Transparent Full Rim Square Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15319-c2-eyeglasses.html
140400,Vincent Chase,VC E10425,Gunmetal,2000,2000,Narrow,132 mm,6289,4.5,29233,2026,219,Sleek Steel,[],eyeframe,Gunmetal Half Rim Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vincent-chase-vc-e10425-c8-eyeglasses.html
149974,Hooper,HP E10089,Blue,1000,1000,5-8 yrs,123 mm,607,5.0,13999,27,6,Astra Hooper,[],eyeframe,Blue Full Rim Rectangle Eyeglasses,https://www.lenskart.com/hooper-hp-e10089-c1-eyeglasses.html
200379,Vincent Chase Polarized,VC S11075,Gold,1500,1500,Medium,138 mm,3040,4.4,8079,0,190,Wired up,[],sunglasses,Gold Aviator Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s11075-c11-sunglasses.html
137518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lenskart.com/aqualens-comfort-solutions-500-ml.html
148746,Lenskart Blu,LB E14061,Grey,1500,1500,Extra Wide,142 mm,1170,4.5,18512,4793,50,Zero Power,[],non_power_reading,Grey Transparent Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e14063-c3-eyeglasses.html
211944,Lenskart Air,LA E16240,Grey,1700,1700,Medium,136 mm,1846,0.0,1621,0,NA,Air Essentials,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e16240-c2-eyeglasses.html
113117,John Jacobs,JJ E10005,Black,3500,3500,Medium,134 mm,243,4.2,29056,4347,193,John Jacobs,[],eyeframe,Blue Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/blue-transparent-full-rim-rectangle-small-size-50-john-jacobs-rich-acetate-jj-e10005-c2-eyeglasses.html
147948,Vincent Chase,VC E10425-XS,Gunmetal,2000,2000,Extra Narrow,129 mm,2514,4.6,19287,794,20,Sleek Steel,[],eyeframe,Gunmetal Half Rim Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e10425-s-c2-half-rim-rectangle-eyeglasses.html
207621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lenskart.com/bausch-lomb-iconnect-oxyrich-3-lens-box-powered.html
213632,Hooper,HP E15084M,Black,1000,1000,5-8 yrs,120 mm,718,0.0,757,0,NA,Space Explorers,[],eyeframe,NA,https://www.lenskart.com/hooper-hp-e15084m-c4-eyeglasses.html
204823,Vincent Chase Polarized,VC 5158/P,Black,1500,1500,Wide,141 mm,NA,4.4,21821,0,NA,NA,NA,NA,NA,https://www.lenskart.com/vincent-chase-vc-5158/p-l3-sunglasses.html
205467,Lenskart STUDIO,LK S15197,Gunmetal,3000,3000,Narrow,135 mm,362,5.0,4179,0,1,Hip Hop,[],sunglasses,Gunmetal Grey Aviator Full Rim Sunglasses,https://www.lenskart.com/lenskart-lk-s15197-c2-sunglasses.html
150806,Lenskart Air,LA E14401,Gold,3000,3000,Medium,136 mm,3674,4.85,11579,784,8,Switch,[],eyeframe,Gold Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/lenskart-air-la-e14401-c1-eyeglasses.html
210476,Vincent Chase Online,VC E15970,Blue,1700,1700,Medium,135 mm,2,5.0,2257,0,1,Classic Acetate,[],eyeframe,Blue Full Rim Round Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e15970-c2-eyeglasses.html
211190,John Jacobs,JJ E16115,Black,3500,3500,Wide,138 mm,4361,0.0,2768,0,NA,John Jacobs,[],eyeframe,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e16115-c2-eyeglasses.html
211930,Vincent Chase,VC E16238,Pink,1700,1700,Medium,135 mm,707,3.0,2033,0,NA,Blend Edit,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16238-c1-eyeglasses.html
149174,Lenskart Blu,LB E14131,Black,2000,2000,Narrow,130 mm,1,4.5,19597,13339,88,Zero Power,[],non_power_reading,Black Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e14131-c4-c4-eyeglasses.html
150863,John Jacobs,JJ E14411,Blue,3500,3500,Wide,138 mm,369,4.6,10520,0,10,John Jacobs,[],eyeframe,Blue Full Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14411-c2-eyeglasses.html
215777,Vincent Chase,VC E16700,Blue,1700,1700,Narrow,133 mm,150,0.0,2305,0,NA,Patriot,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16700-c1-eyeglasses.html
211924,Vincent Chase,VC E16235,Transparent,1700,1700,Wide,139 mm,1069,0.0,1236,0,NA,Blend Edit,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16235-c1-eyeglasses.html
211936,Vincent Chase,VC E16231,Blue,1700,1700,Extra Wide,143 mm,1064,0.0,1407,0,NA,Blend Edit,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16231-c1-eyeglasses.html
149845,Hooper,HP E10004,Black,1000,1000,5-8 yrs,121 mm,1352,4.65,20273,219,32,Flexi Hooper,[],eyeframe,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/hooper-hp-e10004-c1-eyeglasses.html
206129,Lenskart Air,LA E15320,Grey,3000,3000,Medium,135 mm,787,4.8,9824,0,11,Switch 2.0,[],eyeframe,Grey Transparent Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15320-c2-eyeglasses.html
138006,Vincent Chase,VC E13048,Blue,1700,1700,Extra Narrow,129 mm,1071,4.6,35880,9262,131,Sleek Steel,[],eyeframe,Blue Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e13048-c1-eyeglasses.html
211527,Vincent Chase,VC E16199,Blue,2000,2000,Wide,140 mm,645,0.0,1401,0,NA,Sleek Steel,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16199-c2-eyeglasses.html
211918,Vincent Chase,VC E16228,Grey,1700,1700,Medium,136 mm,1969,0.0,1163,0,NA,Sleek Steel,[],eyeframe,Grey Gold Full Rim Square Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e16228-c1-eyeglasses.html
211183,John Jacobs,JJ E16113,Black,5000,5000,Medium,134 mm,434,0.0,1714,0,NA,JJ X Sobhita,[],eyeframe,Gold Black Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e16113-c1-eyeglasses.html
211925,Vincent Chase,VC E16235,Green,1700,1700,Wide,139 mm,713,0.0,1737,0,NA,Blend Edit,[],eyeframe,Dark Green Bronze Full Rim Geometric Vincent Chase Blend Edit VC E16235-C2 Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e16235-c2-eyeglasses.html
211381,Lenskart Air,LA E16153,Green,1700,1700,Medium,135 mm,1061,0.0,1147,0,NA,Air Play 2.0,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e16153-c1-eyeglasses.html
150850,John Jacobs,JJ E14408,Black,3500,3500,Wide,141 mm,1489,4.75,16759,0,8,John Jacobs,[],eyeframe,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14408-c2-eyeglasses.html
213635,Hooper,HP E15083M,Pink,1000,1000,5-8 yrs,122 mm,754,0.0,784,0,NA,Space Explorers,[],eyeframe,NA,https://www.lenskart.com/hooper-hp-e15083m-c10-eyeglasses.html
215315,Vincent Chase,VC E16608,Brown,1700,1700,Wide,139 mm,1711,0.0,792,0,NA,Classic Acetate,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16608-c1-eyeglasses.html
116967,John Jacobs,JJ E10231,Brown,3500,3500,Wide,138 mm,621,4.4,35429,3336,81,John Jacobs,[],eyeframe,Brown Tortoise Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/tortoise-full-rim-cat-eye-medium-size-54-john-jacobs-kat-eye-jj-e10231-c3-eyeglasses.html
146459,Lenskart Blu,LB E13738,Black,1500,1500,Medium,137 mm,35,4.45,58870,8042,133,Zero Power,[],non_power_reading,Matte Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e13738-c1-eyeglasses.html
211960,Lenskart Air,LA E14838,Grey,1700,1700,Wide,141 mm,414,0.0,2685,0,NA,Air Flex,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e14838-c4-eyeglasses.html
146527,Lenskart Blu,LB E13738,Grey,1200,1200,Medium,137 mm,147,4.45,12337,2207,133,Zero Power,[],non_power_reading,Matte Grey Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e13738-c2-eyeglasses.html
149816,Lenskart READERS,LR 6967,Black,500,500,Wide,140 mm,907,5.0,12206,36,17,+1.5 (Prefitted),[],non_power_reading,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-reader-lr-6967-full-rim-rectangle-c1-b-eyeglasses.html
211519,Vincent Chase,VC E16195,Gold,2000,2000,Medium,136 mm,876,0.0,1160,0,NA,Sleek Steel,[],eyeframe,Gold Rimless Geometric Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e16195-c1-eyeglasses.html
215321,Vincent Chase,VC E16610,Blue,1700,1700,Medium,135 mm,2236,0.0,789,0,NA,Classic Acetate,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16610-c2-eyeglasses.html
209225,Vincent Chase,VC E11801,Tortoise,2000,2000,Narrow,131 mm,14030,0.0,2728,0,NA,,[],eyeframe,Tortoise Full Rim Rectangle Vincent Chase Classic Acetate VC E11801-C14 Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e-11801-c14-eyeglasses.html
213109,Lenskart Air,LA E16492,Silver,4000,4000,Medium,138 mm,1161,0.0,752,0,NA,Air Memory,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e16492-c3-eyeglasses.html
215802,Vincent Chase,VC E16694,Gunmetal,1700,1700,Wide,139 mm,303,0.0,2062,0,NA,Patriot,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e16694-c1-eyeglasses.html
210458,Vincent Chase,VC E13037,Transparent,1700,1700,Wide,139 mm,2,0.0,2204,0,NA,Classic Acetate,[],eyeframe,Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e13037-c13-eyeglasses.html
210006,Vincent Chase Polarized,VC S15868,Silver,1500,1500,Medium,140 mm,40,0.0,2244,0,NA,Assorted,[],sunglasses,Silver Black Cat Eye Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s15868-c1-sunglasses.html
135028,John Jacobs,JJ E12487,Gunmetal,5000,5000,Wide,139 mm,347,4.15,20264,1314,32,John Jacobs,[],eyeframe,Pro Titanium Grey Rimless Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e12487-c3-full-rim-rectangle-titanium-eyeglasses.html
135213,John Jacobs,JJ S12504,Silver,5000,5000,Wide,138 mm,1072,4.8,24524,3356,42,John Jacobs,[],sunglasses,Grey Square Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-full-rim-aviator-jj-s12504-c1-sunglasses.html
137799,John Jacobs,JJ E13005,Transparent,3500,3500,Narrow,130 mm,158,4.55,20641,9842,76,John Jacobs,[],eyeframe,Transparent Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13005-c2-eyeglasses.html
213644,Hooper,HP E15085L,Black,1000,1000,5-8 yrs,124 mm,776,0.0,726,0,NA,Space Explorers,[],eyeframe,NA,https://www.lenskart.com/hooper-hp-e15085l-c4-eyeglasses.html
209757,Lenskart Air,LA E15846,Grey,1700,1700,Wide,139 mm,3393,0.0,4612,0,NA,Matte Essentials,[],eyeframe,Blue Grey Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15846-c3-eyeglasses.html
211522,Vincent Chase,VC E16197,Black,2000,2000,Medium,137 mm,1111,0.0,1339,0,NA,Sleek Steel,[],eyeframe,Black Half Rim Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e16197-c1-eyeglasses.html
213181,Lenskart STUDIO,LK S16522,Black,3000,3000,Medium,135 mm,363,0.0,1467,0,NA,Dark Knight,[],sunglasses,Black Full Rim Geometric Sunglasses,https://www.lenskart.com/lenskart-lk-s-16522-c1-sunglasses.html
150882,John Jacobs,JJ E14418,Black,3500,3500,Extra Wide,143 mm,1290,4.8,6922,0,6,John Jacobs,[],eyeframe,Black Full Rim Aviator Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14418-c1-eyeglasses.html
201418,John Jacobs Online,JJ E13109,Gunmetal,3500,3500,Wide,140 mm,854,0.0,3343,0,NA,John Jacobs,[],eyeframe,Grey Half Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13109-c3-eyeglasses.html
213639,Hooper,HP E15084L,Black,1000,1000,5-8 yrs,124 mm,789,0.0,721,0,NA,Space Explorers,[],eyeframe,NA,https://www.lenskart.com/hooper-hp-e15084l-c8-eyeglasses.html
213637,Hooper,HP E15085M,Blue,1000,1000,5-8 yrs,120 mm,650,0.0,715,0,NA,Space Explorers,[],eyeframe,Kids Glasses: Blue Multicolour Full Rim Rectangle Kids 5-8 yrs Hooper Space Explorers HP E15085M-C9,https://www.lenskart.com/hooper-hp-e15085m-c9-eyeglasses.html
200375,Vincent Chase Polarized,VC S13110,Black,2000,2000,Wide,142 mm,3751,4.6,15966,0,40,Wired up,[],sunglasses,Black Aviator Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s13110-c10-sunglasses.html
201536,Lenskart Air,LA E11481,Blue Transparent,1700,1700,Medium,134 mm,2414,4.6,5749,0,76,Air Flex,[],eyeframe,Blue Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-air-la-e11481-c6-eyeglasses.html
200235,Lenskart Air,LA E14802,Blue,2000,2000,Wide,140 mm,1973,5.0,7479,0,5,Air Essentials,[],eyeframe,Blue Half Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-air-la-e14802-c3-eyeglasses.html
200288,Lenskart Blu,LB E13739,Blue,1500,1500,Medium,137 mm,105,4.5,8284,0,146,Zero Power,[],non_power_reading,Blue Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e13739-c5-eyeglasses.html
204184,Lenskart Air,LA E15019,Grey,1700,1700,Medium,137 mm,2350,4.65,16469,0,43,Air Play,[],eyeframe,Grey Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15019-c1-eyeglasses.html
209687,John Jacobs,JJ E15827,Black,3500,3500,Medium,135 mm,907,3.0,1617,0,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/john-jacobs-jj-e15827-c2-eyeglasses.html
213114,Lenskart Air,LA E16495,Silver,4000,4000,Medium,137 mm,559,0.0,716,0,NA,Air Memory,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e16495-c1-eyeglasses.html
208182,John Jacobs,JJ S15574,Black,6000,6000,Extra Wide,144 mm,1098,3.0,2585,0,3,John Jacobs,[],sunglasses,Black Wayfarer Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s15574-c1-sunglasses.html
147098,Lenskart Air,LA E13852,Gunmetal,2000,2000,Medium,136 mm,3223,4.7,17797,1333,17,Air Essentials,[],eyeframe,Gunmetal Half Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-air-la-e13852-c2-eyeglasses.html
204180,Lenskart Air,LA E15017,Green,1700,1700,Medium,135 mm,134,4.8,15171,0,12,Air Play,[],eyeframe,Green Full Rim Square Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15017-c3-eyeglasses.html
211191,John Jacobs,JJ E16115,Grey,3500,3500,Wide,138 mm,3578,0.0,2552,0,NA,John Jacobs,[],eyeframe,Grey Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e16115-c3-eyeglasses.html
213641,Hooper,HP E15083L,Yellow,1000,1000,8-12 yrs,125 mm,781,0.0,752,0,NA,Space Explorers,[],eyeframe,NA,https://www.lenskart.com/hooper-hp-e15083l-c8-eyeglasses.html
150035,Hooper,HP E10014L,Green,1000,1000,8-12 yrs,125 mm,737,4.8,10612,212,17,Astra Hooper,[],eyeframe,Black Green Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/hooper-hp-e10014l-c2-eyeglasses.html
206128,Lenskart Air,LA E15320,Blue,3000,3000,Medium,135 mm,1273,4.8,8930,0,11,Switch 2.0,[],eyeframe,Blue Transparent Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15320-c1-eyeglasses.html
215934,LENSKART BLU READERS,LR E16729,Black,700,700,Medium,136 mm,363,0.0,1807,0,NA,1.75,[],non_power_reading,Black Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-readers-lr-e16729-c1d-eyeglasses.html
147921,John Jacobs,JJ S13146,Gold,3500,3500,Medium,137 mm,469,4.55,9719,498,18,John Jacobs,[],sunglasses,Gold Square Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s13146-c4-sunglasses.html
210532,Vincent Chase,VC E15979,Blue,1700,1700,Extra Wide,144 mm,728,0.0,1076,0,NA,HD Acetate,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e15979-c2-eyeglasses.html
200733,Lenskart Air Online,LA E14862,Black,2000,2000,Medium,136 mm,1,4.8,6286,0,5,Cutting Edge,[],eyeframe,Black Rimless Rectangle Eyeglasses,https://www.lenskart.com/lenskart-air-la-e14862-c3-eyeglasses.html
201278,Lenskart Air,LA E14960,Grey,1700,1700,Narrow,133 mm,764,4.7,14642,0,24,Air Prism,[],eyeframe,Grey Transparent Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-air-la-e14960-c2-eyeglasses.html
211955,Lenskart Air,LA E11482,Grey,1700,1700,Medium,132 mm,453,0.0,3055,0,NA,Air Flex,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e11482-c9-eyeglasses.html
