id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,suited_for,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,arModelAndroidUrl,arModelIOSUrl,arModelOriginalUrl,qty,frameColorImage,subCollection,subCollectionId,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,inclusiveText,arModelMsiteAndDesktopUrl,brand_logo
201335,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/green-transparent-gold-green-full-rim-rectangle-lenskart-air-signia-la-e14016-c5-eyeglasses_g_3324_06_oct22.jpg,/l/i/green-transparent-gold-green-full-rim-rectangle-lenskart-air-signia-la-e14016-c5-eyeglasses_g_3324_06_oct22.jpg,[],https://www.lenskart.com/lenskart-air-la-e14016-c5-eyeglasses.html,Green,,Wide,139 mm,,Lenskart Air,Lenskart Air,LA E14016,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Fusion,[],0,True,eyeframe,[],0,14229,4.85,34.0,"Wide,Rectangle,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/201335/android/sku_201335.glb,https://lookr-static.lenskart.com/frameassets/201335/ios/sku_201335.scn,https://lookr-static.lenskart.com/frameassets/201335/orignal/sku_201335.glb,767,https://ds-static.lenskart.com/product_color_bubble_images/201335_bubble.png,Refresher_Jan23,26921.0,[],True,False,Green Transparent Full Rim Rectangle Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
201287,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-black-transparent-full-rim-round-lenskart-air-signia-la-e14963-c2-eyeglasses_g_3236_06_oct22.jpg,/l/i/transparent-black-transparent-full-rim-round-lenskart-air-signia-la-e14963-c2-eyeglasses_g_3236_06_oct22.jpg,[],https://www.lenskart.com/lenskart-air-la-e14963-c2-eyeglasses.html,Transparent,,Medium,136 mm,,Lenskart Air,Lenskart Air,LA E14963,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Prism,[],0,True,eyeframe,[],0,24020,4.5,38.0,"Medium,Round,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,https://lookr-static.lenskart.com/frameassets/201287/ios/sku_201287.scn,https://lookr-static.lenskart.com/frameassets/201287/orignal/sku_201287.glb,2947,https://ds-static.lenskart.com/product_color_bubble_images/201287_bubble.png,Air Prism,26091.0,[],True,False,Transparent Full Rim Round Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
201281,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-silver-transparent-full-rim-round-lenskart-air-signia-la-e14961-c2-eyeglasses_g_3222_06_oct22.jpg,/l/i/transparent-silver-transparent-full-rim-round-lenskart-air-signia-la-e14961-c2-eyeglasses_g_3222_06_oct22.jpg,[],https://www.lenskart.com/lenskart-air-la-e14961-c2-eyeglasses.html,Transparent,,Narrow,132 mm,,Lenskart Air,Lenskart Air,LA E14961,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Prism,[],0,True,eyeframe,[],0,22910,4.85,31.0,"Narrow,Geometric,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201281/android/sku_201281.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201281/ios/sku_201281.scn,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201281/orignal/sku_201281.glb,3462,https://ds-static.lenskart.com/product_color_bubble_images/201281_bubble.png,Air Prism,26091.0,[],True,False,Transparent Full Rim Geometric Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
201283,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-green-transparent-blue-grey-full-rim-aviator-lenskart-air-signia-la-e14962-c1-eyeglasses_g_3142_06_oct22.jpg,/l/i/grey-green-transparent-blue-grey-full-rim-aviator-lenskart-air-signia-la-e14962-c1-eyeglasses_g_3142_06_oct22.jpg,[],https://www.lenskart.com/lenskart-air-la-e14962-c1-eyeglasses.html,Grey,,Wide,140 mm,,Lenskart Air,Lenskart Air,LA E14962,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Prism,[],0,True,eyeframe,[],0,19206,4.7,17.0,"Wide,Square,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,https://lookr-static.lenskart.com/frameassets/201283/ios/sku_201283.scn,https://lookr-static.lenskart.com/frameassets/201283/orignal/sku_201283.glb,2449,https://ds-static.lenskart.com/product_color_bubble_images/201283_bubble.png,Air Prism,26091.0,[],True,False,Grey Green Transparent Full Rim Aviator Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
146813,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Black-Full-Rim-Round-Lenskart-Air-Air-Flex-LA-E11482-C1-Eyeglasses_lenskart-air-la-e11482-c1-eyeglasses_j_036907_02_2022.jpg,/l/i/Black-Full-Rim-Round-Lenskart-Air-Air-Flex-LA-E11482-C1-Eyeglasses_lenskart-air-la-e11482-c1-eyeglasses_j_036907_02_2022.jpg,[],https://www.lenskart.com/lenskar-air-la-e11482-c1-eyeglasses.html,Black,,Narrow,131 mm,,Lenskart Air,Lenskart Air,LA E11482,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Flex,[],0,True,eyeframe,[],11504,40247,4.7,51.0,"Narrow,Round,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/146813/android/sku_146813.glb,https://lookr-static.lenskart.com/frameassets/146813/ios/sku_146813.scn,https://lookr-static.lenskart.com/frameassets/146813/orignal/sku_146813.glb,853,https://ds-static.lenskart.com/product_color_bubble_images/146813_bubble.png,Air Flex,26473.0,[],True,False,Black Full Rim Round Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
138049,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone--computer-glasses:-matte-black-red-full-rim-rectangle-lenskart-air-essentials-la-e13063-c1_lenskart-air-la-e13063-c1-eyeglasses_eyeglasses_g_1741_3_05_july23.jpg,/l/i/blue-block-phone--computer-glasses:-matte-black-red-full-rim-rectangle-lenskart-air-essentials-la-e13063-c1_lenskart-air-la-e13063-c1-eyeglasses_eyeglasses_g_1741_3_05_july23.jpg,[],https://www.lenskart.com/lenskart-air-la-e13063-c1-eyeglasses.html,Black,,Extra Wide,145 mm,,Lenskart Air,Lenskart Air,LA E13063,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Essentials,[],0,True,eyeframe,[],6476,47813,4.35,176.0,"Extra Wide,Rectangle,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/138049/android/sku_138049.glb,https://lookr-static.lenskart.com/frameassets/138049/ios/sku_138049.scn,https://lookr-static.lenskart.com/frameassets/138049/orignal/sku_138049.glb,2592,https://ds-static.lenskart.com/product_color_bubble_images/138049_bubble.png,AIR ESSENTIALS,26802.0,[],True,False,Matte Black Full Rim Rectangle Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
207551,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-red-full-rim-rectangle-lenskart-air-classic-la-e15494-c1-eyeglasses_g_7575_24_12_2022.jpg,/l/i/black-red-full-rim-rectangle-lenskart-air-classic-la-e15494-c1-eyeglasses_g_7575_24_12_2022.jpg,[],https://www.lenskart.com/lenskart-air-la-e15494-c1-eyeglasses.html,Black,,Wide,140 mm,,Lenskart Air,Lenskart Air,LA E15494,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Essentials,[],0,True,eyeframe,[],0,24206,5.0,5.0,"Wide,Rectangle,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,2650,https://ds-static.lenskart.com/product_color_bubble_images/207551_bubble.png,AIR ESSENTIALS,26802.0,[],False,False,Black Full Rim Rectangle Eyeglasses,[],,,
200536,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-transparent-grey-black-full-rim-rectangle-lenskart-air-flex-la-e14827-c3-eyeglasses_g_2858_18_july.jpg,/l/i/grey-transparent-grey-black-full-rim-rectangle-lenskart-air-flex-la-e14827-c3-eyeglasses_g_2858_18_july.jpg,[],https://www.lenskart.com/lenskart-air-la-e14827-c3-eyeglasses.html,Grey,,Medium,136 mm,,Lenskart Air,Lenskart Air,LA E14827,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Color Flex,[],0,True,eyeframe,[],0,22509,4.75,20.0,"Medium,Rectangle,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/200536/android/sku_200536.glb,https://lookr-static.lenskart.com/frameassets/200536/ios/sku_200536.scn,https://lookr-static.lenskart.com/frameassets/200536/orignal/sku_200536.glb,514,https://ds-static.lenskart.com/product_color_bubble_images/200536_bubble.png,Color Flex,25069.0,[],True,False,Grey Transparent Full Rim Rectangle Eyeglasses,[],,,
137950,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13037-c1-eyeglasses_eyeglasses_g_4875_1.jpg,/v/i/vincent-chase-vc-e13037-c1-eyeglasses_eyeglasses_g_4875_1.jpg,[],https://www.lenskart.com/vincent-chase-vc-e13037-c1-eyeglasses.html,Black,,Medium,136 mm,,Vincent Chase Online,Vincent Chase Online,VC E13037,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Classic Acetate,[],0,True,eyeframe,[],22324,32058,4.5,480.0,"Medium,Rectangle,Vincent Chase Online,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/137950/android/sku_137950.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/137950/ios/sku_137950.scn,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/137950/orignal/sku_137950.glb,988,https://ds-static.lenskart.com/product_color_bubble_images/137950_bubble.png,Classic Acetate,24103.0,[],True,False,Black Full Rim Rectangle Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/VC-H.jpg
210350,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-lk-e15954-c2-eyeglasses_g_7207_29_07_2023.jpg,/l/i/lenskart-lk-e15954-c2-eyeglasses_g_7207_29_07_2023.jpg,[],https://www.lenskart.com/lenskart-LK-E15940-C2-eyeglasses.html,Black,,Medium,134 mm,,Lenskart STUDIO,Lenskart STUDIO,LK E15940,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,K-POP,[],0,True,eyeframe,[],0,7249,0.0,,"Medium,Rectangle,Lenskart STUDIO,Full Rim",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/210350/android/sku_210350.glb,https://lookr-static.lenskart.com/frameassets/210350/ios/sku_210350.scn,https://lookr-static.lenskart.com/frameassets/210350/orignal/sku_210350.glb,4111,https://ds-static.lenskart.com/product_color_bubble_images/210350_bubble.png,K-POP,26911.0,[],True,False,Black Transparent Full Rim Rectangle Lenskart STUDIO LK E15940-C2 Eyeglasses,[],,,
217203,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-hustlr-lh-e16985-w-c3-eyeglasses_img_9672_11_01_2024.jpg,/l/i/lenskart-hustlr-lh-e16985-w-c3-eyeglasses_img_9672_11_01_2024.jpg,[],https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c3-eyeglasses.html,Blue,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,LH E16985-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Hustlr ACE-Sapphire,[],0,False,eyeframe,[],0,2311,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size,https://lookr-static.lenskart.com/frameassets/217203/android/sku_217203.glb,https://lookr-static.lenskart.com/frameassets/217203/ios/sku_217203.scn,https://lookr-static.lenskart.com/frameassets/217203/orignal/sku_217203.glb,4893,https://ds-static.lenskart.com/product_color_bubble_images/217203_bubble.png,Hustlr ACE,27732.0,[],True,False,,[],,,
143903,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-matte-black-full-rim-square-lenskart-blu-lb-e13526-c1_vincent-chase-vc-e13526-c1-eyeglasses_g_8389_28july23.jpg,/l/i/blue-block-screen-glasses:-matte-black-full-rim-square-lenskart-blu-lb-e13526-c1_vincent-chase-vc-e13526-c1-eyeglasses_g_8389_28july23.jpg,[],https://www.lenskart.com/vincent-chase-vc-e13526-c1-eyeglasses.html,Black,,Medium,135 mm,,Lenskart Blu,Lenskart Blu,LB E13526,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Zero Power,[],0,True,non_power_reading,[],12226,33383,4.5,228.0,"Medium,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/143903/android/sku_143903.glb,https://lookr-static.lenskart.com/frameassets/143903/ios/sku_143903.scn,https://lookr-static.lenskart.com/frameassets/143903/orignal/sku_143903.glb,2466,https://ds-static.lenskart.com/product_color_bubble_images/143903_bubble.png,,,[],True,False,Matte Black Full Rim Square Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg
147284,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-air-la-e11413-foll-rim-rectangle-clip-on-c4-eyeglas_g_8348_Feature_Image.jpg,/l/e/lenskart-air-la-e11413-foll-rim-rectangle-clip-on-c4-eyeglas_g_8348_Feature_Image.jpg,[],https://www.lenskart.com/blue-balck-green-solid-full-rim-rectangle-lenskart-air-clip-on-la-e11413-c4-eyeglasses.html,Blue,,Extra Wide,143 mm,,Lenskart Air,Lenskart Air,LA E11413,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3000}]",False,Switch,[],0,True,eyeframe,[],2638,30599,4.65,109.0,"Extra Wide,Rectangle,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/147284/android/sku_147284.glb,https://lookr-static.lenskart.com/frameassets/147284/ios/sku_147284.scn,https://lookr-static.lenskart.com/frameassets/147284/orignal/sku_147284.glb,2674,https://ds-static.lenskart.com/product_color_bubble_images/147284_bubble.png,AIR SWITCH,26821.0,[],True,False,Black Yellow Brown Wooden Full Rim Rectangle Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
215927,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-navy-full-rim-wayfarer_215927_3_30jan24.jpg,/l/i/peyush-bansal-shark-tank-navy-full-rim-wayfarer_215927_3_30jan24.jpg,[],https://www.lenskart.com/lenskart-la-e15417-xw-c28-eyeglasses.html,Blue,,Extra Wide,144 mm,,Lenskart Hustlr,Lenskart Hustlr,LA E15417-XW,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Navy,[],0,False,eyeframe,[],0,2387,0.0,,"Extra Wide,Wayfarer,Lenskart Hustlr,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,4885,https://ds-static.lenskart.com/product_color_bubble_images/215927_bubble.png,Lenskart Hustlr,26161.0,[],False,False,,[],,,
216521,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e15417-w-c1-eyeglasses_csvfile-1701688526805-img_7894.jpg,/l/i/lenskart-air-la-e15417-w-c1-eyeglasses_csvfile-1701688526805-img_7894.jpg,[],https://www.lenskart.com/lenskart-hustlr-la-e15415-c1-eyeglasses.html,Ocean Blue,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,LA E15417-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Ocean Blue,[],0,True,eyeframe,[],0,5164,0.0,,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,,https://lookr-static.lenskart.com/frameassets/216521/android/sku_216521.glb,https://lookr-static.lenskart.com/frameassets/216521/ios/sku_216521.scn,https://lookr-static.lenskart.com/frameassets/216521/orignal/sku_216521.glb,2370,https://ds-static.lenskart.com/product_color_bubble_images/216521_bubble.png,Lenskart Hustlr,26161.0,[],True,False,Peyush Bansal Shark Tank Ocean Blue Full Rim Lenskart Hustlr Eyeglasses,[],,,
145991,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-air-la-e11415-fall-rim-rectgle-c-on-c3-eyeglasses_eyeglasses_g_3119_1.jpg,/l/e/lenskart-air-la-e11415-fall-rim-rectgle-c-on-c3-eyeglasses_eyeglasses_g_3119_1.jpg,[],https://www.lenskart.com/lenskart-air-la-e11415-full-rim-rectangle-clip-on-c3-eyeglasses.html,Blue,,Wide,139 mm,,Lenskart Air,Lenskart Air,LA E11415,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3000}]",False,Switch,[],0,True,eyeframe,[],1402,37699,4.65,65.0,"Wide,Rectangle,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/145991/android/sku_145991.glb,https://lookr-static.lenskart.com/frameassets/145991/ios/sku_145991.scn,https://lookr-static.lenskart.com/frameassets/145991/orignal/sku_145991.glb,2447,https://ds-static.lenskart.com/product_color_bubble_images/145991_bubble.png,AIR SWITCH,26821.0,[],True,False,Matte Dark Blue Full Rim Rectangle Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
143906,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-blue-full-rim-square-lenskart-blu-lb-e13526-c4_vincent-chase-vc-e13526-c4-eyeglasses_g_843522_02_2022.jpg,/l/i/blue-block-phone-&-computer-glasses:-blue-full-rim-square-lenskart-blu-lb-e13526-c4_vincent-chase-vc-e13526-c4-eyeglasses_g_843522_02_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-e13526-c4-eyeglasses.html,Blue,,Medium,135 mm,,Lenskart Blu,Lenskart Blu,LB E13526,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Zero Power,[],0,True,non_power_reading,[],5489,24350,4.5,228.0,"Medium,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/143906/android/sku_143906.glb,https://lookr-static.lenskart.com/frameassets/143906/ios/sku_143906.scn,https://lookr-static.lenskart.com/frameassets/143906/orignal/sku_143906.glb,2554,https://ds-static.lenskart.com/product_color_bubble_images/143906_bubble.png,,,[],True,False,Blue Full Rim Square Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg
208962,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-jade-green-full-rim-wayfarer-lenskart-hustlr-lb-e14058-h-c35_csvfile-1683891330074-g_6823.jpg,/l/i/peyush-bansal-shark-tank-jade-green-full-rim-wayfarer-lenskart-hustlr-lb-e14058-h-c35_csvfile-1683891330074-g_6823.jpg,[],https://www.lenskart.com/lenskart-hustlr-lb-e14058-c35-eyeglasses.html,Jade Green,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,LB E14058-W,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Jade Green,[],0,True,non_power_reading,[],0,16340,4.6,298.0,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",LKSHARK,https://www.lenskart.com/cms-frame-size,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208962/android/sku_208962.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208962/ios/sku_208962.scn,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208962/orignal/sku_208962.glb,6521,https://ds-static.lenskart.com/product_color_bubble_images/208962_bubble.png,Lenskart Hustlr,26161.0,[],True,False,Jade Green Full Rim Wayfarer Eyeglasses,[],,,
204183,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-full-rim-round-lenskart-air-classic-la-e15018-c3-eyeglasses_g_8625_09_09_2022.jpg,/l/i/transparent-full-rim-round-lenskart-air-classic-la-e15018-c3-eyeglasses_g_8625_09_09_2022.jpg,[],https://www.lenskart.com/lenskart-air-la-e15018-c3-eyeglasses.html,Transparent,,Narrow,133 mm,,Lenskart Air,Lenskart Air,LA E15018,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Play,[],0,True,eyeframe,[],0,24397,5.0,6.0,"Narrow,Round,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204183/android/sku_204183.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204183/ios/sku_204183.scn,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204183/orignal/sku_204183.glb,5999,https://ds-static.lenskart.com/product_color_bubble_images/204183_bubble.png,Air Play,26121.0,[],True,False,Transparent Full Rim Round Eyeglasses,[],,,
150551,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-air-la-e11821-c5-eyeglasses_G_0166.jpg,/l/e/lenskart-air-la-e11821-c5-eyeglasses_G_0166.jpg,[],https://www.lenskart.com/lenskart-air-la-e11821-c5-eyeglasses.html,Tortoise,,Wide,138 mm,,Lenskart Air,Lenskart Air,LA E11821,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Fusion,[],0,True,eyeframe,[],490,23586,4.7,528.0,"Wide,Square,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/150551/android/sku_150551.glb,https://lookr-static.lenskart.com/frameassets/150551/ios/sku_150551.scn,https://lookr-static.lenskart.com/frameassets/150551/orignal/sku_150551.glb,2327,https://ds-static.lenskart.com/product_color_bubble_images/150551_bubble.png,AIR FUSION,26803.0,[],True,False,Tortoise Full Rim Wayfarer Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
150599,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-air-la-e14368-c1-eyeglasses_G_0139.jpg,/l/e/lenskart-air-la-e14368-c1-eyeglasses_G_0139.jpg,[],https://www.lenskart.com/lenskart-air-la-e14368-c1-eyeglasses.html,Grey,,Medium,135 mm,,Lenskart Air,Lenskart Air,LA E14368,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Pro Grip,[],0,True,eyeframe,[],3337,28994,4.65,62.0,"Medium,Rectangle,Lenskart Air,Full Rim",VCEYE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/150599/android/sku_150599.glb,https://lookr-static.lenskart.com/frameassets/150599/ios/sku_150599.scn,https://lookr-static.lenskart.com/frameassets/150599/orignal/sku_150599.glb,2366,https://ds-static.lenskart.com/product_color_bubble_images/150599_bubble.png,Silicon Temple,27902.0,[],True,False,Grey Transparent Full Rim Rectangle Eyeglasses,[],,,https://static.lenskart.com/media/wysiwyg/blanco/images/air-logo-Hi.jpg
